steps,date,interval
00,2012-11-17,2205,weekend
00,2012-11-17,2210,weekend
00,2012-11-17,2215,weekend
00,2012-11-17,2220,weekend
00,2012-11-17,2225,weekend
00,2012-11-17,2230,weekend
00,2012-11-17,2235,weekend
00,2012-11-17,2240,weekend
00,2012-11-17,2245,weekend
00,2012-11-17,2250,weekend
00,2012-11-17,2255,weekend
00,2012-11-17,2300,weekend
00,2012-11-17,2305,weekend
00,2012-11-17,2310,weekend
00,2012-11-17,2315,weekend
00,2012-11-17,2320,weekend
00,2012-11-17,2325,weekend
00,2012-11-17,2330,weekend
00,2012-11-17,2335,weekend
00,2012-11-17,2340,weekend
00,2012-11-17,2345,weekend
00,2012-11-17,2350,weekend
00,2012-11-17,2355,weekend
00,2012-11-18,0,weekend
00,2012-11-18,5,weekend
00,2012-11-18,10,weekend
00,2012-11-18,15,weekend
00,2012-11-18,20,weekend
00,2012-11-18,25,weekend
00,2012-11-18,30,weekend
00,2012-11-18,35,weekend
00,2012-11-18,40,weekend
00,2012-11-18,45,weekend
00,2012-11-18,50,weekend
00,2012-11-18,55,weekend
00,2012-11-18,100,weekend
00,2012-11-18,105,weekend
00,2012-11-18,110,weekend
00,2012-11-18,115,weekend
00,2012-11-18,120,weekend
00,2012-11-18,125,weekend
00,2012-11-18,130,weekend
00,2012-11-18,135,weekend
00,2012-11-18,140,weekend
00,2012-11-18,145,weekend
00,2012-11-18,150,weekend
00,2012-11-18,155,weekend
00,2012-11-18,200,weekend
00,2012-11-18,205,weekend
00,2012-11-18,210,weekend
00,2012-11-18,215,weekend
00,2012-11-18,220,weekend
00,2012-11-18,225,weekend
00,2012-11-18,230,weekend
00,2012-11-18,235,weekend
00,2012-11-18,240,weekend
00,2012-11-18,245,weekend
00,2012-11-18,250,weekend
00,2012-11-18,255,weekend
00,2012-11-18,300,weekend
00,2012-11-18,305,weekend
00,2012-11-18,310,weekend
00,2012-11-18,315,weekend
00,2012-11-18,320,weekend
00,2012-11-18,325,weekend
00,2012-11-18,330,weekend
00,2012-11-18,335,weekend
00,2012-11-18,340,weekend
00,2012-11-18,345,weekend
00,2012-11-18,350,weekend
00,2012-11-18,355,weekend
00,2012-11-18,400,weekend
00,2012-11-18,405,weekend
00,2012-11-18,410,weekend
00,2012-11-18,415,weekend
00,2012-11-18,420,weekend
00,2012-11-18,425,weekend
00,2012-11-18,430,weekend
00,2012-11-18,435,weekend
00,2012-11-18,440,weekend
00,2012-11-18,445,weekend
00,2012-11-18,450,weekend
00,2012-11-18,455,weekend
00,2012-11-18,500,weekend
00,2012-11-18,505,weekend
00,2012-11-18,510,weekend
00,2012-11-18,515,weekend
00,2012-11-18,520,weekend
00,2012-11-18,525,weekend
00,2012-11-18,530,weekend
00,2012-11-18,535,weekend
00,2012-11-18,540,weekend
00,2012-11-18,545,weekend
00,2012-11-18,550,weekend
00,2012-11-18,555,weekend
00,2012-11-18,600,weekend
00,2012-11-18,605,weekend
00,2012-11-18,610,weekend
00,2012-11-18,615,weekend
00,2012-11-18,620,weekend
00,2012-11-18,625,weekend
00,2012-11-18,630,weekend
00,2012-11-18,635,weekend
00,2012-11-18,640,weekend
00,2012-11-18,645,weekend
00,2012-11-18,650,weekend
00,2012-11-18,655,weekend
00,2012-11-18,700,weekend
00,2012-11-18,705,weekend
00,2012-11-18,710,weekend
00,2012-11-18,715,weekend
00,2012-11-18,720,weekend
00,2012-11-18,725,weekend
00,2012-11-18,730,weekend
00,2012-11-18,735,weekend
00,2012-11-18,740,weekend
00,2012-11-18,745,weekend
00,2012-11-18,750,weekend
3535,2012-11-18,755,weekend
8282,2012-11-18,800,weekend
137137,2012-11-18,805,weekend
100100,2012-11-18,810,weekend
00,2012-11-18,815,weekend
159159,2012-11-18,820,weekend
163163,2012-11-18,825,weekend
186186,2012-11-18,830,weekend
153153,2012-11-18,835,weekend
131131,2012-11-18,840,weekend
152152,2012-11-18,845,weekend
113113,2012-11-18,850,weekend
1313,2012-11-18,855,weekend
1111,2012-11-18,900,weekend
9494,2012-11-18,905,weekend
00,2012-11-18,910,weekend
00,2012-11-18,915,weekend
1313,2012-11-18,920,weekend
1616,2012-11-18,925,weekend
00,2012-11-18,930,weekend
4747,2012-11-18,935,weekend
00,2012-11-18,940,weekend
00,2012-11-18,945,weekend
00,2012-11-18,950,weekend
00,2012-11-18,955,weekend
00,2012-11-18,1000,weekend
00,2012-11-18,1005,weekend
00,2012-11-18,1010,weekend
00,2012-11-18,1015,weekend
00,2012-11-18,1020,weekend
00,2012-11-18,1025,weekend
00,2012-11-18,1030,weekend
00,2012-11-18,1035,weekend
00,2012-11-18,1040,weekend
00,2012-11-18,1045,weekend
3535,2012-11-18,1050,weekend
173173,2012-11-18,1055,weekend
3030,2012-11-18,1100,weekend
1010,2012-11-18,1105,weekend
00,2012-11-18,1110,weekend
00,2012-11-18,1115,weekend
00,2012-11-18,1120,weekend
00,2012-11-18,1125,weekend
2929,2012-11-18,1130,weekend
4747,2012-11-18,1135,weekend
00,2012-11-18,1140,weekend
00,2012-11-18,1145,weekend
00,2012-11-18,1150,weekend
2626,2012-11-18,1155,weekend
5151,2012-11-18,1200,weekend
170170,2012-11-18,1205,weekend
00,2012-11-18,1210,weekend
00,2012-11-18,1215,weekend
00,2012-11-18,1220,weekend
00,2012-11-18,1225,weekend
00,2012-11-18,1230,weekend
00,2012-11-18,1235,weekend
00,2012-11-18,1240,weekend
00,2012-11-18,1245,weekend
1919,2012-11-18,1250,weekend
00,2012-11-18,1255,weekend
88,2012-11-18,1300,weekend
207207,2012-11-18,1305,weekend
321321,2012-11-18,1310,weekend
405405,2012-11-18,1315,weekend
335335,2012-11-18,1320,weekend
311311,2012-11-18,1325,weekend
332332,2012-11-18,1330,weekend
99,2012-11-18,1335,weekend
358358,2012-11-18,1340,weekend
5656,2012-11-18,1345,weekend
00,2012-11-18,1350,weekend
9595,2012-11-18,1355,weekend
8989,2012-11-18,1400,weekend
00,2012-11-18,1405,weekend
00,2012-11-18,1410,weekend
6969,2012-11-18,1415,weekend
00,2012-11-18,1420,weekend
00,2012-11-18,1425,weekend
00,2012-11-18,1430,weekend
00,2012-11-18,1435,weekend
3939,2012-11-18,1440,weekend
7272,2012-11-18,1445,weekend
4646,2012-11-18,1450,weekend
44,2012-11-18,1455,weekend
00,2012-11-18,1500,weekend
00,2012-11-18,1505,weekend
3636,2012-11-18,1510,weekend
00,2012-11-18,1515,weekend
00,2012-11-18,1520,weekend
00,2012-11-18,1525,weekend
00,2012-11-18,1530,weekend
143143,2012-11-18,1535,weekend
00,2012-11-18,1540,weekend
335335,2012-11-18,1545,weekend
681681,2012-11-18,1550,weekend
634634,2012-11-18,1555,weekend
411411,2012-11-18,1600,weekend
725725,2012-11-18,1605,weekend
754754,2012-11-18,1610,weekend
770770,2012-11-18,1615,weekend
726726,2012-11-18,1620,weekend
749749,2012-11-18,1625,weekend
746746,2012-11-18,1630,weekend
785785,2012-11-18,1635,weekend
325325,2012-11-18,1640,weekend
6363,2012-11-18,1645,weekend
2222,2012-11-18,1650,weekend
00,2012-11-18,1655,weekend
3939,2012-11-18,1700,weekend
00,2012-11-18,1705,weekend
00,2012-11-18,1710,weekend
00,2012-11-18,1715,weekend
4242,2012-11-18,1720,weekend
8181,2012-11-18,1725,weekend
126126,2012-11-18,1730,weekend
1313,2012-11-18,1735,weekend
88,2012-11-18,1740,weekend
176176,2012-11-18,1745,weekend
167167,2012-11-18,1750,weekend
3232,2012-11-18,1755,weekend
4242,2012-11-18,1800,weekend
176176,2012-11-18,1805,weekend
154154,2012-11-18,1810,weekend
00,2012-11-18,1815,weekend
8080,2012-11-18,1820,weekend
2222,2012-11-18,1825,weekend
00,2012-11-18,1830,weekend
00,2012-11-18,1835,weekend
00,2012-11-18,1840,weekend
00,2012-11-18,1845,weekend
77,2012-11-18,1850,weekend
00,2012-11-18,1855,weekend
2424,2012-11-18,1900,weekend
177177,2012-11-18,1905,weekend
00,2012-11-18,1910,weekend
8484,2012-11-18,1915,weekend
88,2012-11-18,1920,weekend
5050,2012-11-18,1925,weekend
8686,2012-11-18,1930,weekend
4747,2012-11-18,1935,weekend
176176,2012-11-18,1940,weekend
2727,2012-11-18,1945,weekend
88,2012-11-18,1950,weekend
00,2012-11-18,1955,weekend
00,2012-11-18,2000,weekend
6464,2012-11-18,2005,weekend
6464,2012-11-18,2010,weekend
00,2012-11-18,2015,weekend
00,2012-11-18,2020,weekend
00,2012-11-18,2025,weekend
5858,2012-11-18,2030,weekend
8282,2012-11-18,2035,weekend
2727,2012-11-18,2040,weekend
3434,2012-11-18,2045,weekend
00,2012-11-18,2050,weekend
3838,2012-11-18,2055,weekend
00,2012-11-18,2100,weekend
00,2012-11-18,2105,weekend
00,2012-11-18,2110,weekend
00,2012-11-18,2115,weekend
00,2012-11-18,2120,weekend
00,2012-11-18,2125,weekend
00,2012-11-18,2130,weekend
00,2012-11-18,2135,weekend
00,2012-11-18,2140,weekend
00,2012-11-18,2145,weekend
00,2012-11-18,2150,weekend
00,2012-11-18,2155,weekend
00,2012-11-18,2200,weekend
00,2012-11-18,2205,weekend
00,2012-11-18,2210,weekend
00,2012-11-18,2215,weekend
00,2012-11-18,2220,weekend
00,2012-11-18,2225,weekend
00,2012-11-18,2230,weekend
00,2012-11-18,2235,weekend
00,2012-11-18,2240,weekend
00,2012-11-18,2245,weekend
00,2012-11-18,2250,weekend
00,2012-11-18,2255,weekend
3535,2012-11-18,2300,weekend
00,2012-11-18,2305,weekend
00,2012-11-18,2310,weekend
00,2012-11-18,2315,weekend
00,2012-11-18,2320,weekend
00,2012-11-18,2325,weekend
00,2012-11-18,2330,weekend
00,2012-11-18,2335,weekend
00,2012-11-18,2340,weekend
00,2012-11-18,2345,weekend
00,2012-11-18,2350,weekend
00,2012-11-18,2355,weekend
00,2012-11-19,0,weekday
00,2012-11-19,5,weekday
00,2012-11-19,10,weekday
00,2012-11-19,15,weekday
00,2012-11-19,20,weekday
00,2012-11-19,25,weekday
00,2012-11-19,30,weekday
00,2012-11-19,35,weekday
00,2012-11-19,40,weekday
00,2012-11-19,45,weekday
00,2012-11-19,50,weekday
00,2012-11-19,55,weekday
00,2012-11-19,100,weekday
00,2012-11-19,105,weekday
00,2012-11-19,110,weekday
00,2012-11-19,115,weekday
00,2012-11-19,120,weekday
00,2012-11-19,125,weekday
00,2012-11-19,130,weekday
00,2012-11-19,135,weekday
00,2012-11-19,140,weekday
00,2012-11-19,145,weekday
00,2012-11-19,150,weekday
00,2012-11-19,155,weekday
00,2012-11-19,200,weekday
00,2012-11-19,205,weekday
00,2012-11-19,210,weekday
00,2012-11-19,215,weekday
00,2012-11-19,220,weekday
00,2012-11-19,225,weekday
00,2012-11-19,230,weekday
00,2012-11-19,235,weekday
00,2012-11-19,240,weekday
00,2012-11-19,245,weekday
00,2012-11-19,250,weekday
00,2012-11-19,255,weekday
00,2012-11-19,300,weekday
00,2012-11-19,305,weekday
00,2012-11-19,310,weekday
00,2012-11-19,315,weekday
00,2012-11-19,320,weekday
00,2012-11-19,325,weekday
00,2012-11-19,330,weekday
00,2012-11-19,335,weekday
00,2012-11-19,340,weekday
00,2012-11-19,345,weekday
00,2012-11-19,350,weekday
00,2012-11-19,355,weekday
00,2012-11-19,400,weekday
00,2012-11-19,405,weekday
00,2012-11-19,410,weekday
00,2012-11-19,415,weekday
00,2012-11-19,420,weekday
00,2012-11-19,425,weekday
00,2012-11-19,430,weekday
00,2012-11-19,435,weekday
00,2012-11-19,440,weekday
00,2012-11-19,445,weekday
00,2012-11-19,450,weekday
00,2012-11-19,455,weekday
00,2012-11-19,500,weekday
00,2012-11-19,505,weekday
00,2012-11-19,510,weekday
00,2012-11-19,515,weekday
00,2012-11-19,520,weekday
00,2012-11-19,525,weekday
00,2012-11-19,530,weekday
00,2012-11-19,535,weekday
00,2012-11-19,540,weekday
00,2012-11-19,545,weekday
00,2012-11-19,550,weekday
00,2012-11-19,555,weekday
00,2012-11-19,600,weekday
00,2012-11-19,605,weekday
00,2012-11-19,610,weekday
00,2012-11-19,615,weekday
00,2012-11-19,620,weekday
3737,2012-11-19,625,weekday
1616,2012-11-19,630,weekday
00,2012-11-19,635,weekday
3636,2012-11-19,640,weekday
5454,2012-11-19,645,weekday
333333,2012-11-19,650,weekday
652652,2012-11-19,655,weekday
418418,2012-11-19,700,weekday
718718,2012-11-19,705,weekday
739739,2012-11-19,710,weekday
738738,2012-11-19,715,weekday
789789,2012-11-19,720,weekday
756756,2012-11-19,725,weekday
559559,2012-11-19,730,weekday
99,2012-11-19,735,weekday
546546,2012-11-19,740,weekday
416416,2012-11-19,745,weekday
66,2012-11-19,750,weekday
2727,2012-11-19,755,weekday
5555,2012-11-19,800,weekday
1515,2012-11-19,805,weekday
6464,2012-11-19,810,weekday
1313,2012-11-19,815,weekday
4545,2012-11-19,820,weekday
00,2012-11-19,825,weekday
1919,2012-11-19,830,weekday
4444,2012-11-19,835,weekday
5656,2012-11-19,840,weekday
1212,2012-11-19,845,weekday
00,2012-11-19,850,weekday
00,2012-11-19,855,weekday
00,2012-11-19,900,weekday
00,2012-11-19,905,weekday
00,2012-11-19,910,weekday
00,2012-11-19,915,weekday
2323,2012-11-19,920,weekday
3939,2012-11-19,925,weekday
3030,2012-11-19,930,weekday
00,2012-11-19,935,weekday
00,2012-11-19,940,weekday
1717,2012-11-19,945,weekday
00,2012-11-19,950,weekday
00,2012-11-19,955,weekday
00,2012-11-19,1000,weekday
00,2012-11-19,1005,weekday
00,2012-11-19,1010,weekday
00,2012-11-19,1015,weekday
00,2012-11-19,1020,weekday
00,2012-11-19,1025,weekday
00,2012-11-19,1030,weekday
00,2012-11-19,1035,weekday
00,2012-11-19,1040,weekday
99,2012-11-19,1045,weekday
00,2012-11-19,1050,weekday
88,2012-11-19,1055,weekday
00,2012-11-19,1100,weekday
4747,2012-11-19,1105,weekday
00,2012-11-19,1110,weekday
00,2012-11-19,1115,weekday
00,2012-11-19,1120,weekday
00,2012-11-19,1125,weekday
00,2012-11-19,1130,weekday
00,2012-11-19,1135,weekday
00,2012-11-19,1140,weekday
00,2012-11-19,1145,weekday
1212,2012-11-19,1150,weekday
3030,2012-11-19,1155,weekday
00,2012-11-19,1200,weekday
1414,2012-11-19,1205,weekday
2121,2012-11-19,1210,weekday
00,2012-11-19,1215,weekday
00,2012-11-19,1220,weekday
00,2012-11-19,1225,weekday
77,2012-11-19,1230,weekday
1010,2012-11-19,1235,weekday
00,2012-11-19,1240,weekday
00,2012-11-19,1245,weekday
00,2012-11-19,1250,weekday
00,2012-11-19,1255,weekday
00,2012-11-19,1300,weekday
2020,2012-11-19,1305,weekday
00,2012-11-19,1310,weekday
00,2012-11-19,1315,weekday
00,2012-11-19,1320,weekday
00,2012-11-19,1325,weekday
00,2012-11-19,1330,weekday
00,2012-11-19,1335,weekday
00,2012-11-19,1340,weekday
88,2012-11-19,1345,weekday
00,2012-11-19,1350,weekday
00,2012-11-19,1355,weekday
00,2012-11-19,1400,weekday
00,2012-11-19,1405,weekday
00,2012-11-19,1410,weekday
00,2012-11-19,1415,weekday
00,2012-11-19,1420,weekday
00,2012-11-19,1425,weekday
00,2012-11-19,1430,weekday
00,2012-11-19,1435,weekday
4141,2012-11-19,1440,weekday
00,2012-11-19,1445,weekday
1919,2012-11-19,1450,weekday
00,2012-11-19,1455,weekday
00,2012-11-19,1500,weekday
00,2012-11-19,1505,weekday
7171,2012-11-19,1510,weekday
4242,2012-11-19,1515,weekday
99,2012-11-19,1520,weekday
139139,2012-11-19,1525,weekday
2828,2012-11-19,1530,weekday
99,2012-11-19,1535,weekday
00,2012-11-19,1540,weekday
1919,2012-11-19,1545,weekday
77,2012-11-19,1550,weekday
00,2012-11-19,1555,weekday
00,2012-11-19,1600,weekday
00,2012-11-19,1605,weekday
2929,2012-11-19,1610,weekday
111111,2012-11-19,1615,weekday
44,2012-11-19,1620,weekday
7676,2012-11-19,1625,weekday
00,2012-11-19,1630,weekday
6868,2012-11-19,1635,weekday
00,2012-11-19,1640,weekday
4343,2012-11-19,1645,weekday
2626,2012-11-19,1650,weekday
00,2012-11-19,1655,weekday
00,2012-11-19,1700,weekday
00,2012-11-19,1705,weekday
00,2012-11-19,1710,weekday
00,2012-11-19,1715,weekday
00,2012-11-19,1720,weekday
00,2012-11-19,1725,weekday
00,2012-11-19,1730,weekday
00,2012-11-19,1735,weekday
00,2012-11-19,1740,weekday
00,2012-11-19,1745,weekday
00,2012-11-19,1750,weekday
00,2012-11-19,1755,weekday
00,2012-11-19,1800,weekday
00,2012-11-19,1805,weekday
00,2012-11-19,1810,weekday
00,2012-11-19,1815,weekday
00,2012-11-19,1820,weekday
00,2012-11-19,1825,weekday
3030,2012-11-19,1830,weekday
2727,2012-11-19,1835,weekday
4040,2012-11-19,1840,weekday
1616,2012-11-19,1845,weekday
66,2012-11-19,1850,weekday
3434,2012-11-19,1855,weekday
66,2012-11-19,1900,weekday
5959,2012-11-19,1905,weekday
00,2012-11-19,1910,weekday
3535,2012-11-19,1915,weekday
1212,2012-11-19,1920,weekday
00,2012-11-19,1925,weekday
5757,2012-11-19,1930,weekday
9191,2012-11-19,1935,weekday
00,2012-11-19,1940,weekday
00,2012-11-19,1945,weekday
00,2012-11-19,1950,weekday
114114,2012-11-19,1955,weekday
00,2012-11-19,2000,weekday
00,2012-11-19,2005,weekday
00,2012-11-19,2010,weekday
00,2012-11-19,2015,weekday
00,2012-11-19,2020,weekday
3535,2012-11-19,2025,weekday
6161,2012-11-19,2030,weekday
00,2012-11-19,2035,weekday
00,2012-11-19,2040,weekday
00,2012-11-19,2045,weekday
00,2012-11-19,2050,weekday
00,2012-11-19,2055,weekday
1010,2012-11-19,2100,weekday
00,2012-11-19,2105,weekday
00,2012-11-19,2110,weekday
00,2012-11-19,2115,weekday
00,2012-11-19,2120,weekday
00,2012-11-19,2125,weekday
00,2012-11-19,2130,weekday
00,2012-11-19,2135,weekday
00,2012-11-19,2140,weekday
00,2012-11-19,2145,weekday
00,2012-11-19,2150,weekday
00,2012-11-19,2155,weekday
00,2012-11-19,2200,weekday
00,2012-11-19,2205,weekday
00,2012-11-19,2210,weekday
00,2012-11-19,2215,weekday
00,2012-11-19,2220,weekday
00,2012-11-19,2225,weekday
00,2012-11-19,2230,weekday
00,2012-11-19,2235,weekday
00,2012-11-19,2240,weekday
00,2012-11-19,2245,weekday
00,2012-11-19,2250,weekday
00,2012-11-19,2255,weekday
00,2012-11-19,2300,weekday
00,2012-11-19,2305,weekday
00,2012-11-19,2310,weekday
00,2012-11-19,2315,weekday
00,2012-11-19,2320,weekday
00,2012-11-19,2325,weekday
00,2012-11-19,2330,weekday
00,2012-11-19,2335,weekday
00,2012-11-19,2340,weekday
00,2012-11-19,2345,weekday
00,2012-11-19,2350,weekday
00,2012-11-19,2355,weekday
00,2012-11-20,0,weekday
00,2012-11-20,5,weekday
00,2012-11-20,10,weekday
00,2012-11-20,15,weekday
00,2012-11-20,20,weekday
00,2012-11-20,25,weekday
00,2012-11-20,30,weekday
00,2012-11-20,35,weekday
00,2012-11-20,40,weekday
00,2012-11-20,45,weekday
00,2012-11-20,50,weekday
00,2012-11-20,55,weekday
00,2012-11-20,100,weekday
00,2012-11-20,105,weekday
00,2012-11-20,110,weekday
00,2012-11-20,115,weekday
00,2012-11-20,120,weekday
00,2012-11-20,125,weekday
00,2012-11-20,130,weekday
00,2012-11-20,135,weekday
00,2012-11-20,140,weekday
00,2012-11-20,145,weekday
00,2012-11-20,150,weekday
00,2012-11-20,155,weekday
00,2012-11-20,200,weekday
00,2012-11-20,205,weekday
00,2012-11-20,210,weekday
00,2012-11-20,215,weekday
00,2012-11-20,220,weekday
00,2012-11-20,225,weekday
00,2012-11-20,230,weekday
00,2012-11-20,235,weekday
00,2012-11-20,240,weekday
00,2012-11-20,245,weekday
00,2012-11-20,250,weekday
00,2012-11-20,255,weekday
00,2012-11-20,300,weekday
00,2012-11-20,305,weekday
00,2012-11-20,310,weekday
00,2012-11-20,315,weekday
00,2012-11-20,320,weekday
00,2012-11-20,325,weekday
00,2012-11-20,330,weekday
00,2012-11-20,335,weekday
00,2012-11-20,340,weekday
00,2012-11-20,345,weekday
00,2012-11-20,350,weekday
00,2012-11-20,355,weekday
00,2012-11-20,400,weekday
00,2012-11-20,405,weekday
00,2012-11-20,410,weekday
00,2012-11-20,415,weekday
00,2012-11-20,420,weekday
00,2012-11-20,425,weekday
00,2012-11-20,430,weekday
00,2012-11-20,435,weekday
00,2012-11-20,440,weekday
00,2012-11-20,445,weekday
00,2012-11-20,450,weekday
00,2012-11-20,455,weekday
00,2012-11-20,500,weekday
00,2012-11-20,505,weekday
00,2012-11-20,510,weekday
00,2012-11-20,515,weekday
00,2012-11-20,520,weekday
00,2012-11-20,525,weekday
00,2012-11-20,530,weekday
00,2012-11-20,535,weekday
00,2012-11-20,540,weekday
00,2012-11-20,545,weekday
00,2012-11-20,550,weekday
00,2012-11-20,555,weekday
00,2012-11-20,600,weekday
00,2012-11-20,605,weekday
00,2012-11-20,610,weekday
00,2012-11-20,615,weekday
00,2012-11-20,620,weekday
00,2012-11-20,625,weekday
00,2012-11-20,630,weekday
00,2012-11-20,635,weekday
00,2012-11-20,640,weekday
00,2012-11-20,645,weekday
00,2012-11-20,650,weekday
00,2012-11-20,655,weekday
00,2012-11-20,700,weekday
00,2012-11-20,705,weekday
00,2012-11-20,710,weekday
00,2012-11-20,715,weekday
00,2012-11-20,720,weekday
00,2012-11-20,725,weekday
00,2012-11-20,730,weekday
00,2012-11-20,735,weekday
00,2012-11-20,740,weekday
00,2012-11-20,745,weekday
00,2012-11-20,750,weekday
5757,2012-11-20,755,weekday
188188,2012-11-20,800,weekday
00,2012-11-20,805,weekday
00,2012-11-20,810,weekday
00,2012-11-20,815,weekday
00,2012-11-20,820,weekday
00,2012-11-20,825,weekday
00,2012-11-20,830,weekday
00,2012-11-20,835,weekday
3434,2012-11-20,840,weekday
00,2012-11-20,845,weekday
00,2012-11-20,850,weekday
500500,2012-11-20,855,weekday
203203,2012-11-20,900,weekday
131131,2012-11-20,905,weekday
157157,2012-11-20,910,weekday
00,2012-11-20,915,weekday
00,2012-11-20,920,weekday
00,2012-11-20,925,weekday
00,2012-11-20,930,weekday
00,2012-11-20,935,weekday
164164,2012-11-20,940,weekday
00,2012-11-20,945,weekday
110110,2012-11-20,950,weekday
00,2012-11-20,955,weekday
00,2012-11-20,1000,weekday
00,2012-11-20,1005,weekday
00,2012-11-20,1010,weekday
00,2012-11-20,1015,weekday
00,2012-11-20,1020,weekday
00,2012-11-20,1025,weekday
00,2012-11-20,1030,weekday
00,2012-11-20,1035,weekday
00,2012-11-20,1040,weekday
00,2012-11-20,1045,weekday
1818,2012-11-20,1050,weekday
4646,2012-11-20,1055,weekday
00,2012-11-20,1100,weekday
00,2012-11-20,1105,weekday
00,2012-11-20,1110,weekday
00,2012-11-20,1115,weekday
00,2012-11-20,1120,weekday
00,2012-11-20,1125,weekday
00,2012-11-20,1130,weekday
3838,2012-11-20,1135,weekday
00,2012-11-20,1140,weekday
2727,2012-11-20,1145,weekday
393393,2012-11-20,1150,weekday
130130,2012-11-20,1155,weekday
00,2012-11-20,1200,weekday
99,2012-11-20,1205,weekday
00,2012-11-20,1210,weekday
00,2012-11-20,1215,weekday
00,2012-11-20,1220,weekday
00,2012-11-20,1225,weekday
00,2012-11-20,1230,weekday
00,2012-11-20,1235,weekday
00,2012-11-20,1240,weekday
00,2012-11-20,1245,weekday
00,2012-11-20,1250,weekday
204204,2012-11-20,1255,weekday
3939,2012-11-20,1300,weekday
00,2012-11-20,1305,weekday
00,2012-11-20,1310,weekday
00,2012-11-20,1315,weekday
00,2012-11-20,1320,weekday
00,2012-11-20,1325,weekday
00,2012-11-20,1330,weekday
181181,2012-11-20,1335,weekday
6060,2012-11-20,1340,weekday
7777,2012-11-20,1345,weekday
00,2012-11-20,1350,weekday
00,2012-11-20,1355,weekday
00,2012-11-20,1400,weekday
00,2012-11-20,1405,weekday
00,2012-11-20,1410,weekday
00,2012-11-20,1415,weekday
00,2012-11-20,1420,weekday
00,2012-11-20,1425,weekday
00,2012-11-20,1430,weekday
00,2012-11-20,1435,weekday
00,2012-11-20,1440,weekday
00,2012-11-20,1445,weekday
00,2012-11-20,1450,weekday
1313,2012-11-20,1455,weekday
